box,transect,x_start,y_start,x_end,y_end,zone_dsas,slope_est,ci_lower,ci_upper,ci_width,hits_lower_bound,hits_upper_bound,poorly_constrained
Kribi_Z6,42,594820.370924582,296518.4812878624,594444.8645078,296729.7036473023,Zone 4 / Campo,0.1,0.08,0.1275,0.0475,False,False,False
Kribi_Z6,43,594749.9634714354,296283.78977737355,594327.5187525555,296424.60468366684,Zone 4 / Campo,0.235,0.1425,0.5,0.3575,False,True,True
Kribi_Z6,44,594703.0251693376,296049.09826688474,594139.7655441645,296142.9748710803,Zone 4 / Campo,0.035,0.035,0.04,0.005,True,False,True
Kribi_Z6,45,594703.0251693376,295790.9376053471,594045.8889399689,295837.8759074448,Zone 4 / Campo,0.5,0.34,0.5,0.16,False,True,True
Kribi_Z6,46,594585.6794140933,295509.3077927605,593905.0740336756,295650.1226990538,Zone 4 / Campo,0.14,0.1,0.2425,0.1425,False,False,False
Kribi_Z6,47,594444.8645078,295274.6162822717,593952.0123357734,295298.0854333205,Zone 4 / Campo,0.135,0.1025,0.21,0.1075,False,False,False
Kribi_Z6,48,594491.8028098977,295039.9247717829,593952.0123357734,295086.8630738806,Zone 4 / Campo,0.175,0.125,0.285,0.16,False,False,False
Kribi_Z6,49,594491.8028098977,294828.70241234294,593952.0123357734,294828.70241234294,Zone 4 / Campo,0.14,0.11,0.205,0.095,False,False,False
Kribi_Z6,50,594491.8028098977,294594.01090185414,593928.5431847245,294617.480052903,Zone 4 / Campo,0.09,0.0775,0.1175,0.04,False,False,False
Kribi_Z6,51,594421.395356751,294335.8502403165,593905.0740336756,294406.25769346306,Zone 4 / Campo,0.055,0.05,0.06,0.01,False,False,False
Kribi_Z6,52,594491.8028098977,294124.62788087653,593905.0740336756,294171.56618297426,Zone 4 / Campo,0.065,0.055,0.08,0.025,False,False,False
Kribi_Z6,53,594397.9262057021,293889.93637038773,593858.1357315779,293983.81297458324,Zone 4 / Campo,0.115,0.0875,0.18,0.0925,False,False,False
Kribi_Z6,54,594397.9262057021,293678.7140109478,593858.1357315779,293772.5906151433,Zone 4 / Campo,0.105,0.08,0.1475,0.0675,False,False,False
Kribi_Z6,55,594304.0496015067,293467.49165150785,593834.666580529,293631.77570885,Zone 4 / Campo,0.11,0.0825,0.16,0.0775,False,False,False
Kribi_Z6,56,594350.9879036044,293209.3309899701,593693.8516742358,293373.61504731234,Zone 4 / Campo,0.08,0.06,0.115,0.055,False,False,False
Kribi_Z6,57,594139.7655441645,292998.10863053025,593717.3208252846,293209.3309899701,Zone 4 / Campo,0.145,0.075,0.5,0.425,False,True,True
Kribi_Z6,58,594022.4197889201,292763.41712004144,593576.5059189913,292857.2937242369,Zone 4 / Campo,0.055,0.0475,0.07,0.0225,False,False,False
Kribi_Z6,59,594010.6727484157,292528.7256095526,593494.3514253403,292552.1947606015,Zone 4 / Campo,0.05,0.04,0.065,0.025,False,False,False
Kribi_Z6,60,594016.5338036879,292200.15749486827,593406.335876417,292247.09579696605,Zone 4 / Campo,0.165,0.105,0.415,0.31,False,False,False
Kribi_Z6,61,594019.4643313241,291965.46598437947,593385.7972530044,291988.9351354283,Zone 4 / Campo,0.075,0.06,0.105,0.045,False,False,False
Parc_1,1,591811.141829045,259997.26255856748,591278.0432927881,259789.94646113424,Zone 4 / Campo,0.085,0.07,0.1025,0.0325,False,False,False
Parc_1,2,591870.3749997402,260382.2781680864,591070.7271953549,260234.19524134832,Zone 4 / Campo,0.085,0.07,0.11,0.04,False,False,False
Parc_1,3,591781.5252436973,260796.91036295285,591070.7271953549,260737.67719225763,Zone 4 / Campo,0.07,0.055,0.0975,0.0425,False,False,False
Parc_1,4,591692.6754876545,261241.1591431669,590952.2608539644,261211.5425578193,Zone 4 / Campo,0.05,0.0425,0.0675,0.025,False,False,False
Parc_1,5,591633.4423169594,261655.7913380334,590981.877439312,261626.17475268577,Zone 4 / Campo,0.035,0.035,0.035,0.0,True,False,True
Parc_1,6,591751.9086583498,261892.72402081423,591070.7271953549,262129.65670359507,Zone 4 / Campo,0.065,0.06,0.0775,0.0175,False,False,False
Parc_1,7,591959.224755783,262336.9728010283,591159.5769513977,262396.2059717235,Zone 4 / Campo,0.09,0.07,0.135,0.065,False,False,False
Parc_1,8,591929.6081704354,262870.0713372852,591307.6598781357,262810.83816659,Zone 4 / Campo,0.085,0.0675,0.125,0.0575,False,False,False
Parc_1,9,591899.9915850877,263343.9367028469,591159.5769513977,263284.70353215165,Zone 4 / Campo,0.06,0.0475,0.08,0.0325,False,False,False
Parc_1,10,591840.7584143926,263788.1854830609,591159.5769513977,263788.1854830609,Zone 4 / Campo,0.07,0.055,0.1,0.045,False,False,False
Parc_1,11,591781.5252436973,264291.66743397026,591189.1935367453,264262.05084862263,Zone 4 / Campo,0.045,0.04,0.055,0.015,False,False,False
Parc_1,12,591899.9915850877,264854.3825555748,591011.4940246596,264795.1493848795,Zone 4 / Campo,0.115,0.0875,0.185,0.0975,False,False,False
Parc_1,13,591988.8413411306,265269.0147504412,590981.877439312,265150.5484090508,Zone 4 / Campo,0.095,0.08,0.1275,0.0475,False,False,False
Parc_1,14,591840.7584143926,265802.1132866981,591129.96036605,265802.1132866981,Zone 4 / Campo,0.155,0.1,0.3625,0.2625,False,False,False
Parc_1,15,591811.141829045,266275.9786522598,591011.4940246596,266187.128896217,Zone 4 / Campo,0.19,0.105,0.5,0.395,False,True,True
Parc_1,16,591663.058902307,266690.6108471262,590981.877439312,266660.99426177866,Zone 4 / Campo,0.14,0.0825,0.4975,0.415,False,False,False
Parc_1,17,591396.5096341785,267312.559139426,590863.4110979217,267223.7093833832,Zone 4 / Campo,0.115,0.08,0.2275,0.1475,False,False,False
Parc_1,18,591544.5925609166,267608.724992902,590804.1779272264,267638.34157824964,Zone 4 / Campo,0.105,0.0725,0.1975,0.125,False,False,False
Parc_1,19,591455.7428048737,268082.5903584637,590774.5613418788,268171.4401145065,Zone 4 / Campo,0.09,0.0625,0.1675,0.105,False,False,False
Parc_1,20,591719.5727439417,268349.13962659216,590919.9249395563,268704.5386507634,Zone 4 / Campo,0.065,0.0575,0.075,0.0175,False,False,False
Parc_1,21,592074.9717681129,268763.7718214586,591393.790305118,269059.9376749347,Zone 4 / Campo,0.19,0.1025,0.5,0.3975,False,True,True
Parc_1,22,592252.6712801985,269237.6371870203,591512.2566465084,269385.72011375835,Zone 4 / Campo,0.13,0.09,0.2475,0.1575,False,False,False
Parc_1,23,592409.1066763405,269770.7357232772,591609.4588719552,269889.2020646676,Zone 4 / Campo,0.245,0.1075,0.5,0.3925,False,True,True
Parc_1,24,592220.775106283,270422.30060092453,591539.5936432881,270422.30060092453,Zone 4 / Campo,0.145,0.08,0.5,0.42,False,True,True
Parc_1,25,592309.6248623258,271014.6323078766,591598.8268139834,270925.7825518338,Zone 4 / Campo,0.08,0.055,0.145,0.09,False,False,False
Parc_1,26,592220.775106283,271399.64791739546,591450.7438872453,271399.64791739546,Zone 4 / Campo,0.085,0.06,0.1625,0.1025,False,False,False
Parc_1,27,592072.6921795451,271903.1298683048,591480.3604725929,271814.28011226194,Zone 4 / Campo,0.065,0.05,0.095,0.045,False,False,False
Parc_1,28,592043.0755941974,272317.76206317125,591273.0443751597,272199.2957217808,Zone 4 / Campo,0.06,0.0525,0.0675,0.015,False,False,False
Parc_1,29,591924.609252807,272554.6947459521,591095.344863074,272465.84498990927,Zone 4 / Campo,0.045,0.04,0.05,0.01,False,False,False
Parc_1,30,592131.9253502402,273058.17669686134,591332.2775458549,273087.79328220896,Zone 4 / Campo,0.045,0.04,0.0475,0.0075,False,False,False
Parc_1,31,592072.6921795451,273472.8088917278,591213.8112044645,273561.65864777064,Zone 4 / Campo,0.05,0.045,0.0575,0.0125,False,False,False
Parc_1,32,591983.8424235022,273917.05767194193,591273.0443751597,273887.4410865943,Zone 4 / Campo,0.08,0.0675,0.0925,0.025,False,False,False
Parc_1,33,591954.2258381546,274331.6898668084,591124.9614484217,274302.0732814608,Zone 4 / Campo,0.055,0.0475,0.0625,0.015,False,False,False
Parc_1,34,591776.5263260689,274716.7054763272,591154.5780337693,274687.08889097965,Zone 4 / Campo,0.045,0.045,0.0525,0.0075,False,False,False
Parc_1,35,591658.0599846785,275131.3376711937,590947.261936336,275131.3376711937,Zone 4 / Campo,0.085,0.0725,0.1025,0.03,False,False,False
Parc_1,36,591598.8268139834,275694.0527927982,590917.6453509884,275664.43620745064,Zone 4 / Campo,0.07,0.065,0.08,0.015,False,False,False
Parc_1,37,591480.3604725929,276019.83523162187,590799.179009598,275960.60206092667,Zone 4 / Campo,0.07,0.065,0.08,0.015,False,False,False
Parc_1,38,591361.8941312025,276434.46742648835,590799.179009598,276316.0010850979,Zone 4 / Campo,0.06,0.055,0.07,0.015,False,False,False
Parc_1,39,591302.6609605073,276701.0166946168,590591.8629121648,276701.0166946168,Zone 4 / Campo,0.11,0.095,0.13,0.035,False,False,False
Parc_1,40,591152.078574955,277026.7991334405,590559.7468680029,276937.94937739766,Zone 4 / Campo,0.255,0.195,0.375,0.18,False,False,False
Parc_1,41,591313.7200649597,277382.1981576117,590602.9220166171,277441.4313283069,Zone 4 / Campo,0.155,0.13,0.2,0.07,False,False,False
Parc_2,1,593978.0718204802,291715.0015826776,593480.0909593836,291738.7149570156,Zone 4 / Campo,0.08,0.0675,0.1,0.0325,False,False,False
Parc_2,2,593921.566440021,291199.7793135962,593345.6181080505,291247.7750079271,Zone 4 / Campo,0.5,0.3775,0.5,0.1225,False,True,True
Parc_2,3,593921.566440021,290815.8137589493,593297.6224137197,290887.8073004456,Zone 4 / Campo,0.06,0.0525,0.0675,0.015,False,False,False
Parc_2,4,593873.5707456901,290431.8482043023,593201.631025058,290479.8438986332,Zone 4 / Campo,0.5,0.4175,0.5,0.0825,False,True,True
Parc_2,5,593849.5728985247,290023.88480248995,593273.6245665542,290023.88480248995,Zone 4 / Campo,0.08,0.065,0.1025,0.0375,False,False,False
Parc_2,6,593729.5836626975,289519.9300120158,593345.6181080505,289663.9170950084,Zone 4 / Campo,0.09,0.075,0.115,0.04,False,False,False
Parc_2,7,593561.5987325395,289231.9558460306,593105.6396363962,289231.9558460306,Zone 4 / Campo,0.11,0.095,0.1325,0.0375,False,False,False
Parc_2,8,593537.600885374,288751.9989027219,593081.6417892308,288823.9924442182,Zone 4 / Campo,0.08,0.065,0.11,0.045,False,False,False
Parc_2,9,593513.6030382086,288320.0376537441,592889.6590119073,288416.02904240583,Zone 4 / Campo,0.095,0.0775,0.12,0.0425,False,False,False
Parc_2,10,593393.6138023814,287984.067793428,592745.6719289147,288032.06348775886,Zone 4 / Campo,0.5,0.445,0.5,0.055,False,True,True
Parc_2,11,593249.6267193889,287624.1000859465,592721.6740817493,287672.09578027733,Zone 4 / Campo,0.115,0.0875,0.1625,0.075,False,False,False
Parc_2,12,593105.6396363962,287264.132378465,592481.6956100949,287216.1366841341,Zone 4 / Campo,0.08,0.0675,0.0975,0.03,False,False,False
Parc_2,13,593009.6482477345,286856.1689766525,592313.7106799369,286832.1711294872,Zone 4 / Campo,0.085,0.07,0.1075,0.0375,False,False,False
Parc_2,14,592769.6697760802,286472.20342200564,592313.7106799369,286496.2012691711,Zone 4 / Campo,0.11,0.09,0.15,0.06,False,False,False
Parc_2,15,592889.6590119073,286040.24217302783,592241.7171384406,286064.2400201932,Zone 4 / Campo,0.175,0.1175,0.3425,0.225,False,False,False
Parc_2,16,592865.6611647418,285656.27661838086,592169.7235969442,285656.27661838086,Zone 4 / Campo,0.04,0.035,0.05,0.015,True,False,True
Parc_2,17,592721.6740817493,285224.31536940305,592001.7386667862,285296.30891089933,Zone 4 / Campo,0.065,0.0575,0.0825,0.025,False,False,False
Parc_2,18,592457.6977629295,284864.3476619215,591905.7472781244,284912.3433562524,Zone 4 / Campo,0.07,0.065,0.0825,0.0175,False,False,False
Parc_2,19,592193.7214441097,284504.37995444,591665.7688064701,284792.3541204252,Zone 4 / Campo,0.115,0.08,0.215,0.135,False,False,False
Parc_2,20,591857.7515837937,284336.395024282,591377.794640485,284480.38210727455,Zone 4 / Campo,0.075,0.0675,0.09,0.0225,False,False,False
Parc_2,21,591785.7580422973,284048.42085829674,591233.8075574923,284024.4230111313,Zone 4 / Campo,0.07,0.065,0.0775,0.0125,False,False,False
Parc_2,22,591857.7515837937,283616.45960931893,591209.8097103268,283640.4574564844,Zone 4 / Campo,0.05,0.045,0.0575,0.0125,False,False,False
Parc_2,23,591761.7601951319,283280.48974900285,591209.8097103268,283304.4875961683,Zone 4 / Campo,0.085,0.0675,0.1225,0.055,False,False,False
Parc_2,24,591785.7580422973,282920.5220415213,591281.8032518232,282968.51773585216,Zone 4 / Campo,0.08,0.06,0.13,0.07,False,False,False
Parc_2,25,591809.7558894628,282608.5500283707,591233.8075574923,282560.5543340398,Zone 4 / Campo,0.08,0.065,0.11,0.045,False,False,False
Parc_2,26,591881.7494309591,282128.593085062,591185.8118631615,282176.5887793928,Zone 4 / Campo,0.075,0.0625,0.0975,0.035,False,False,False
Parc_2,27,591857.7515837937,281768.62537758047,591329.7989461541,281792.6232247459,Zone 4 / Campo,0.07,0.0575,0.09,0.0325,False,False,False
Parc_2,28,591857.7515837937,281264.6705871063,591329.7989461541,281384.6598229335,Zone 4 / Campo,0.075,0.0575,0.1,0.0425,False,False,False
Parc_2,29,591857.7515837937,280928.70072679024,591281.8032518232,280928.70072679024,Zone 4 / Campo,0.055,0.0475,0.0625,0.015,False,False,False
Parc_2,30,591881.7494309591,280568.7330193088,591281.8032518232,280568.7330193088,Zone 4 / Campo,0.1,0.0825,0.135,0.0525,False,False,False
Parc_2,31,591785.7580422973,280232.76315899263,591257.8054046577,280232.76315899263,Zone 4 / Campo,0.075,0.065,0.09,0.025,False,False,False
Parc_2,32,591905.7472781244,279824.79975718027,591305.8010989886,279848.7976043457,Zone 4 / Campo,0.065,0.0575,0.075,0.0175,False,False,False
Parc_2,33,591905.7472781244,279368.840661037,591281.8032518232,279440.8342025333,Zone 4 / Campo,0.085,0.07,0.11,0.04,False,False,False
Parc_2,34,591929.7451252899,278888.8837177283,591425.7903348159,278960.87725922465,Zone 4 / Campo,0.07,0.0575,0.085,0.0275,False,False,False
Parc_2,35,592001.7386667862,278456.9224687505,591257.8054046577,278576.9117045777,Zone 4 / Campo,0.09,0.08,0.105,0.025,False,False,False
Parc_2,36,591833.7537366282,278000.96337260725,591161.8140159961,278240.9418442616,Zone 4 / Campo,0.085,0.0725,0.11,0.0375,False,False,False
Parc_2,37,591521.7817234775,277545.004276464,591185.8118631615,277904.9719839455,Zone 4 / Campo,0.055,0.045,0.0725,0.0275,False,False,False
Parc_2,38,591209.8097103268,277401.0171934714,590873.8398500108,277808.9805952838,Zone 4 / Campo,0.06,0.0475,0.0775,0.03,False,False,False
